Gene	B cells	T cells CD4	T cells CD8	T cells follicular helper
RBM33	63.52464799	55.88069569	57.04637986	73.72884057
RBM34	245.6271191	177.2082044	179.0347878	197.1948818
RBM38	535.8453809	288.1089022	306.498121	487.479562
RBM39	2242.302656	2512.794409	2648.520332	3088.615305
RBM4	335.7873239	164.4725919	193.1192628	255.2458876
RBM41	141.757926	60.82700794	61.82178693	61.81146896
RBM42	124.5823348	210.4899237	250.7508253	332.9227046
RBM43	80.05136548	74.63283583	57.23887818	94.37228653
RBM45	234.4670296	243.493826	233.5072532	259.3607918
RBM46	8.885471016	8.814810347	9.029551381	8.151076662
RBM47	51.53432673	64.7968522	59.36366922	51.13277425
RBM48	130.7343472	95.43560151	90.31145138	126.8709839
RBM4B	205.2476569	90.18001571	69.1263308	191.2857507
RBM5	1046.534959	1229.419025	1102.577371	1331.790003
RBM6	880.3338735	726.753329	771.1960397	845.6153112
RBM7	493.1068387	456.4172977	552.4787094	946.4238763
RBM8A	477.1167698	448.1915397	509.4518344	362.5932704
RBMS1	272.5775221	615.040448	854.3603797	660.6542322
RBMS2	25.97145524	25.74616491	26.34265053	25.1065157
RBMS3	21.01914487	41.91661377	26.62353707	30.39140078
RBMS3-AS3	10.01452464	10.61659327	11.56827139	9.779483849
RBMX	1498.829755	1438.531321	1034.518134	1701.745784
RBMX2	306.7367354	251.7871203	244.4326216	332.4239038
RBMXL1	335.9516865	696.4574558	772.6532036	231.0953989
RBMXL2	16.19398672	12.26488977	16.14569164	15.66429841
RBMY2FP	16.88592973	17.8784935	16.41084401	14.72242758
RBMY3AP	14.04478332	20.64685978	26.68792779	18.78900939
RBP1	28.41152643	29.10744766	30.67218374	22.27461304
RBP2	14.90223216	16.64661214	18.09626517	14.53594208
RBP3	32.06644844	26.24901111	28.34261657	28.28351831
RBP4	31.52732135	27.1387722	37.39396034	26.21743339
RBP5	41.43558759	48.89597255	45.41132321	37.61146955
RBP7	30.41031164	23.4157161	22.02639289	28.47854893
RBPJ	602.5877793	611.2777151	496.9143394	693.9060286
RBPJL	16.22359792	19.21420208	19.57384328	17.80557667
RBPMS	34.58018718	30.94202696	31.39894171	31.24691092
RBPMS-AS1	35.55840919	38.44765353	46.28922163	32.24977713
RBPMS2	21.27482571	22.00708031	22.31969678	26.07630787
RBX1	2090.979158	1233.529382	1236.04581	1515.306167
RC3H1	331.301669	274.913537	257.1511155	466.5853766
RC3H2	124.364011	151.6096944	143.3277329	109.3670972
RCAN1	22.3108365	23.09459441	22.1069437	23.88320278
RCAN2	18.90681321	58.86478916	43.96136145	46.72733766
RCAN3	47.67746818	85.0263873	71.83210747	41.13438701
RCBTB1	262.5314616	152.8408715	134.2977574	120.2424405
RCBTB2	215.2502534	773.2467973	373.7260831	572.6501525
RCC1	124.8272443	76.63517734	90.41400168	125.3781939
RCC2	613.0120143	359.3395375	463.0762568	483.7646648
RCCD1	246.5419285	164.3322425	181.7600375	148.7008369
RCHY1	345.5073507	337.7551498	344.6136611	360.5363958
RCL1	187.1105546	193.360424	232.5482694	180.0945795
RCN2	796.5795306	717.7736436	767.3133689	594.0217922
RCN3	44.21294459	48.48908475	48.63651088	36.29925082
RCOR1	126.6415368	93.63534633	88.51172287	131.6403233
RCOR2	65.65704251	61.56881781	69.64796636	73.48132049
RCOR3	457.132406	370.1232744	282.9387507	473.5725785
RCSD1	1812.454075	623.0421437	732.3727108	325.3811013
RCVRN	14.56808043	14.79478236	16.15835874	13.58410455
RD3	19.63981931	19.77671414	16.22031741	17.16979825
RDH10	37.86896821	201.9336821	210.5220903	143.8286466
RDH11	649.5960885	406.5146453	460.7746046	592.8357757
RDH12	17.97936573	20.03997084	18.92751836	17.66822453
RDH13	115.0784593	109.9086417	117.3610345	122.5107865
RDH16	43.23382428	43.34736193	45.1037268	38.34676903
RDH8	21.21634966	22.24167496	27.3086268	23.11516688
RDM1	62.44995003	55.00677855	66.80481684	83.33799424
RDX	26.21055142	29.74443544	27.07398763	25.01824431
REC8	155.7251055	288.0651416	339.7800142	369.5093607
RECK	109.5043274	172.6422841	146.615753	89.38523675
RECQL	522.5282119	496.1054237	465.094695	278.0226917
RECQL4	61.47743234	62.92544631	70.66345823	90.78973491
RECQL5	51.48146708	50.46556725	45.99261786	54.46274729
REEP1	20.82155386	19.43961325	20.13979277	18.79678316
REEP2	79.58678421	91.63274429	122.2652048	104.4872676
REEP3	70.8009143	57.51594257	44.88688372	62.2245711
REEP4	191.7373523	387.815512	275.2861493	471.7027187
REEP5	1024.594973	686.3695237	906.6287614	697.9191046
REEP6	16.4650388	33.32178012	30.89134445	32.75282491
REG1A	31.63794886	35.79867898	42.86177603	30.06500625
REG1B	13.76702588	14.73880568	14.43800964	14.76038284
REG1P	18.53322607	18.84629606	18.86893623	15.68675957
REG3A	11.73563482	11.45866414	13.3137207	11.54469807
REG3G	12.8498034	12.74326309	14.26940228	14.20352442
REG4	14.92183786	13.81595692	18.46913724	17.0866775
REL	1175.564305	334.1997313	380.821226	568.0374032
RELA	131.7436864	195.255441	200.0551	223.2404989
RELB	86.94744511	101.9711008	105.0783445	208.5949904
RELL1	24.38340629	22.09309679	21.67929357	24.42871415
RELL2	85.71140554	128.4174998	123.9012872	227.6564284
RELN	36.05368731	43.38663599	57.41646898	46.23357965
RELT	133.3535222	62.99059539	81.97146917	100.1338577
REM1	62.03282124	58.18781765	62.16131011	69.17584198
REM2	34.93516221	54.43058693	49.95478149	34.84214098
REN	16.48859825	16.79891341	14.8330006	19.5369456
RENBP	25.44159373	32.27922939	34.84241222	34.9925379
REPIN1	46.58855794	60.69437298	50.01122075	60.41438311
REPS1	574.4158926	752.4592224	634.3061684	682.578428
REPS2	12.87599921	13.16249732	13.60087068	11.89547226
RER1	391.3919837	413.1682635	384.132397	542.1546604
RERE	50.20119971	34.82002488	29.14259733	50.2884056
RERG	8.435654111	9.287982724	9.765962184	9.057830294
RERGL	10.85623294	12.30624786	17.34287457	12.32467137
REST	124.526714	79.15449038	79.8049475	81.39557133
RET	18.71467525	20.51981053	19.0549272	18.37714811
RETN	46.79165142	47.77055705	47.36299251	41.08280182
RETNLB	16.04219882	15.99471735	19.51755262	15.9327465
RETSAT	111.7693967	131.393504	127.2416889	131.5982243
REV1	247.1501745	277.1129313	204.0277018	273.3708555
REV3L	326.1324726	351.3282136	245.4098645	458.0175882
REXO1	57.73702999	67.18878515	72.89137354	104.9082689
REXO2	318.6326356	400.7775017	358.4396089	424.6780156
REXO4	192.5166545	143.2809686	186.7119878	172.7620755
RFC1	502.9603528	445.1162086	347.6672442	296.4302997
RFC2	264.0015691	166.4036148	134.3550479	153.5578035
RFC3	90.4033785	64.43360181	59.94514295	47.09890373
RFC4	297.7332533	440.5319599	432.979053	348.7470897
RFC5	138.5234554	246.4866992	174.2856207	200.8215896
RFESD	33.34107028	72.15286196	51.88830045	49.27574421
RFK	173.3803451	168.6047899	140.2414522	180.8064855
RFNG	85.75645214	107.0938836	88.21229932	216.2412428
RFPL1	8.559463274	8.946142134	9.773939938	8.547142395
RFPL1S	9.967218045	12.09571207	11.42437378	9.877574661
RFPL2	14.30710399	22.62547565	26.4845306	15.57265028
RFPL3	27.69465122	31.75248483	32.37227543	38.36264411
RFPL3S	18.15414463	14.05315603	14.57696293	17.85494229
RFT1	172.8190679	126.6273284	135.5428932	120.1420303
RFTN1	5051.082547	1703.682338	2520.338877	1233.698083
RFTN2	14.21258954	14.57206575	14.68584421	13.1104476
RFWD2	455.385905	343.4930046	310.4229692	334.1101127
RFWD3	382.2818822	92.82753614	105.7860043	179.0304106
RFX1	136.6436818	152.5254894	148.5080919	196.0974702
RFX2	47.38496566	40.89891315	41.95249606	49.69402441
RFX3	46.46280668	29.31108199	29.44488758	35.270302
RFX4	9.950632038	9.618507037	10.0558303	8.741809948
RFX5	736.7324422	602.0089358	584.4344719	490.068286
RFX6	9.68067151	14.89445664	14.63446978	9.183005664
RFX7	312.0424725	148.5646573	146.0865502	221.9481255
RFXANK	367.0276707	348.8652202	393.3526957	298.8472574
RFXAP	71.72572168	51.0837828	43.89574337	49.58503284
RGAG1	16.88388292	17.59606023	23.27991787	15.25561874
RGAG4	18.21403411	19.66971938	20.88982839	20.33845476
RGCC	1873.78023	2236.767366	3161.507229	4711.434929
RGL1	45.25067453	86.72565266	78.46996961	60.09467543
RGL2	375.4094255	360.7348093	320.4956774	439.4971971
RGL3	18.83676086	22.10470007	25.55953204	21.62998164
RGL4	26.21822597	162.2016988	202.9043489	94.07392287
RGMA	40.47949878	36.35913324	35.52027606	34.24603891
RGMB	30.37636775	30.52338671	30.37060597	20.44192679
RGMB-AS1	16.70943823	18.74702608	19.50891372	16.86298297
RGN	13.26680567	12.81053331	12.55947282	11.67597037
RGPD4-AS1	9.829434833	10.84782741	11.72791889	8.9414676
RGR	17.7221391	21.67563981	18.57106195	20.17452189
RGS1	2889.234608	3136.14418	2916.373771	1148.430197
RGS10	879.7679011	2987.880537	2527.975991	2750.265997
RGS11	14.14134414	13.42409362	14.79489747	13.80514789
RGS12	21.61650909	20.75191649	23.4622156	24.72191584
RGS13	2861.155912	85.38471129	52.2147902	21.23401637
RGS14	54.02036703	139.122358	112.5796589	171.4133402
RGS16	143.9050339	40.12451642	40.65462232	37.62880663
RGS17	12.8187995	14.47213317	15.80790031	12.50748264
RGS18	14.37276048	37.7563712	16.8161639	17.73357139
RGS19	511.2524225	388.8996557	425.0010238	233.5711364
RGS2	4118.882788	2562.116301	3170.403784	5690.316637
RGS20	13.25098947	12.18477212	13.80726136	11.8565172
RGS22	20.01449448	31.62091515	26.75457549	23.65166628
RGS3	43.47114338	103.0630926	119.6262959	122.9913129
RGS4	18.53345595	35.10013775	143.5794325	20.46980111
RGS5	26.74570883	28.62991817	28.23692415	24.10837376
RGS6	24.18668653	25.28277596	24.54378869	22.5365116
RGS7	11.27164408	11.87142837	11.40682011	9.844427932
RGS7BP	9.580510906	10.29420048	10.38558459	10.02006764
RGS8	18.41271272	18.92848787	21.37079689	19.30340579
RGS9	28.95597919	25.85141504	25.78467365	26.82555069
RGS9BP	11.5007507	12.67682778	12.18814177	12.84618091
RGSL1	16.19407075	18.29711476	19.35908946	16.24411557
RHAG	17.27015615	18.69567358	18.26627988	17.18556095
RHBDD1	223.4401698	107.4297995	84.11117415	83.77819175
RHBDD2	101.4134332	328.3089607	300.6495488	567.8214334
RHBDD3	79.19660731	66.94509292	56.90227073	143.6123669
RHBDF1	25.32634643	19.15366584	19.64356158	22.11586025
RHBDF2	278.1040781	71.53830291	122.1058801	54.88785243
RHBDL1	15.24729882	13.28070522	13.43579681	16.83486988
RHBDL2	16.39314762	16.09910229	17.82291724	15.66125995
RHBDL3	21.8656904	20.99847407	22.70455795	19.19164517
RHBG	101.5937125	113.6652386	120.9565327	89.4626213
RHCE	17.45226637	17.0627525	17.19632658	18.59904455
RHCG	38.11481883	26.64411289	29.99721734	28.61529341
RHD	37.53252125	27.57890076	30.89283608	32.77170129
RHEB	44.12361992	45.3475076	52.08486501	48.13988729
RHEBL1	59.99094103	50.57503537	66.90419763	69.3330631
RHNO1	245.1252928	277.8655643	247.434447	262.7972066
RHO	17.1045768	19.45555071	19.81927349	17.38511243
RHOA	3505.271668	3016.53983	2992.012014	2042.770379
RHOB	101.0183986	161.4229304	339.8112506	199.1927865
RHOBTB1	9.801235273	10.09082365	12.84998368	9.867847033
RHOBTB2	321.5720334	73.22107277	64.5572811	73.02050134
RHOBTB3	13.21475819	14.74031151	13.86319374	13.07373817
RHOC	103.2786626	674.8804593	313.8441538	1074.635354
RHOD	63.62647384	52.98364775	62.31566404	71.26403227
RHOF	146.7703801	218.6599009	241.2989977	152.6768908
RHOG	311.8259567	895.6395665	719.039324	1106.598798
RHOH	2683.572707	1853.843577	2064.439444	1809.122211
RHOJ	12.41301538	12.60556692	13.50053357	11.74135012
RHOQ	352.7389155	42.3197494	54.44329584	23.45345302
RHOT1	443.7111754	458.8088059	401.567619	442.7969504
RHOT2	210.1426563	292.8693157	293.0083105	372.8040034
RHOU	13.6901876	21.19153372	21.0177391	14.03964694
RHOV	34.27350087	34.01746162	43.46217749	44.28787927
RHOXF1	32.73204433	37.46930517	39.4868988	37.43236491
RHPN1	64.61415737	84.81424057	101.3124852	111.6159945
RHPN1-AS1	34.04304609	33.07639518	29.34261558	39.23778538
RHPN2	53.32442909	18.03399897	18.92927752	18.41099846
RIBC1	19.12651807	20.64660256	19.92409422	18.29181175
RIBC2	13.24553438	14.54056805	16.32339195	18.12801159
RIC3	21.85610774	27.52747877	25.22005747	24.99055254
RIC8A	351.0951435	519.7279849	547.3356621	497.5914057
RIC8B	63.54674422	112.665383	103.7523293	100.3751488
RICTOR	418.9467646	379.4002754	369.1196994	272.0986363
RIF1	136.9019857	112.9008554	107.3687102	116.0731292
RIIAD1	41.47641978	37.43431335	39.45011708	46.69283731
RILP	76.42751991	113.7466929	110.0376067	89.37140816
RILPL1	45.40059952	80.89591747	100.4961036	103.0982877
RILPL2	557.6990085	2698.355505	2197.463289	4069.071351
RIMBP2	12.1344404	13.8182912	13.54142051	12.21703324
RIMKLA	13.92352924	14.91759071	14.92281134	13.73842687
RIMKLB	75.09478439	31.80555025	26.72923748	31.92703226
RIMS1	12.25443057	13.81068518	14.77897034	12.76986252
RIMS2	17.56119894	19.01043169	17.15915689	15.24330498
RIMS3	60.2279831	64.84472987	131.5038112	46.58923414
RIMS4	27.28329571	25.42073891	25.07938479	28.32676842
RIN1	55.69429366	54.67792005	62.07845677	65.48852414
RIN2	24.76055331	23.419728	22.19777828	21.42037877
RIN3	41.49933107	175.6880191	312.9601716	91.56550882
RING1	354.6696512	545.1638656	709.4060219	554.3973789
RINT1	293.2456107	176.8890902	140.8536898	208.9990082
RIOK1	301.7928207	275.5676969	263.6118712	344.2806848
RIOK2	151.5755087	161.7298114	123.6345486	205.5098634
RIOK3	279.440202	238.4077108	207.0384447	242.6707334
RIPK1	110.2635267	167.9772837	158.1775269	143.518101
RIPK2	347.5305894	139.4893589	122.306342	175.8565806
RIPK3	99.93302486	167.8854893	146.1239373	129.9794957
RIPK4	28.64183508	27.4762411	31.40399756	28.28180953
RIPPLY1	14.16967852	11.79257532	13.2334899	12.92319786
RIPPLY2	14.24238665	14.53700105	15.47037146	14.97415806
RIPPLY3	10.4301376	15.65146742	16.6675005	10.68941088
RIT1	298.8386238	164.6229961	147.7180257	284.7841224
RIT2	9.939270783	10.02097895	11.72791889	10.64443309
RITA1	153.9401844	114.2877395	130.4935527	125.2667592
RLBP1	15.12171202	19.49312725	17.79692615	16.6279772
RLF	371.6987238	365.8592712	463.9397245	1051.921861
RLIM	190.1859899	125.5909986	123.9560564	182.466889
RLN1	21.71777895	39.0795741	55.80468076	23.51905653
RLN2	51.97748325	47.76847532	53.93473069	35.40135359
RLN3	13.5233882	14.16685472	15.42915802	13.4343551
RLTPR	46.64924415	73.79195258	78.62242431	79.6878559
RMDN1	144.0889162	82.85779985	78.05654427	94.13894706
RMDN2	38.14642606	23.29655182	24.80585454	23.06994524
RMDN3	285.5155943	266.0024871	290.8224422	339.4173915
RMI1	249.4272709	174.7442086	157.5824382	150.7447306
RMI2	802.7628363	177.2208494	135.5405919	202.4184682
RMND1	103.2813612	117.2494065	88.81026922	111.6985632
RMND5A	147.63532	129.1542756	173.0670655	167.3633641
RMND5B	180.4600944	206.2510102	171.0063941	239.8588093
RMST	11.09929148	12.61620519	12.86682119	11.69996836
RNASE1	49.20036552	52.76292519	59.44145707	58.42700932
RNASE11	11.45228643	11.51042443	11.18160142	10.33991872
RNASE2	11.10068137	12.31391264	11.7068267	9.484735824
RNASE3	44.08017747	49.72296087	46.10869095	37.68482459
RNASE4	20.05010687	21.38977168	18.45040332	17.21817767
RNASE6	69.59733661	147.4079288	42.79715049	14.18463631
RNASE7	9.909853467	9.867687199	9.980872521	9.889518469
RNASEH1	426.176485	382.4205845	408.2601634	357.8865086
RNASEH1-AS1	99.01790121	38.68255908	49.45964105	44.82312094
RNASEH2A	269.2387408	130.512373	156.7038826	167.9487387
RNASEH2B	129.5416015	117.5813481	129.754449	88.41973731
RNASEH2C	251.8114014	174.6748658	170.8825106	233.6975615
RNASEL	206.0526497	160.6923053	119.6766936	134.4977673
RNASET2	2888.259743	3406.275645	1821.712033	4126.103638
RND1	70.0303993	72.97162083	109.4926342	147.3033612
RND2	19.33721931	19.25289512	21.74346069	20.58613851
RND3	22.07088901	36.38321919	45.15983357	21.28984932
RNF10	322.2585785	317.6205275	331.6613982	431.6131589
RNF103	281.3732968	243.3701919	232.2489832	413.7074749
RNF11	229.3259865	562.4470664	549.5903327	692.6542737
RNF111	621.3260311	516.2754755	375.6165363	393.0201438
RNF112	25.11107919	28.47880265	27.84408398	26.81691532
RNF113A	497.3813455	653.6735913	721.1549827	670.4468157
RNF114	647.0868627	542.801623	520.8531701	482.7309925
RNF115	453.6412352	413.2153638	508.480445	426.5999115
RNF121	135.3420298	74.6330048	75.28268264	136.0243772
RNF122	79.55910343	81.37327511	90.458151	82.22914839
RNF123	75.17271504	132.1326495	133.7167434	212.6497107
RNF125	15.8398947	523.1534089	397.5019552	409.396472
RNF126	110.0102739	266.0365077	257.3329886	287.6389319
RNF126P1	44.70049114	58.37723395	61.043315	53.16380732
RNF128	8.537771602	8.490208757	10.79622397	7.930379211
RNF13	853.8936147	620.1760809	617.038782	503.3621095
RNF130	27.59472922	159.4937959	71.97972983	101.7235319
RNF133	11.42642945	14.73731106	15.83770209	11.12790222
RNF135	609.6920629	208.0127491	224.7806478	189.6405321
RNF138	722.5713884	685.5068028	657.8564888	719.732377
RNF139	1223.381085	1685.937849	1856.932265	3210.42521
RNF139-AS1	30.57919922	35.35266971	44.07340501	48.94909115
RNF14	144.0117215	112.6688476	96.12738217	114.868537
RNF141	359.9053103	118.722099	95.30180377	105.8896692
RNF144A	23.45046456	140.1879164	128.5608962	113.4752987
RNF144A-AS1	15.26800524	15.62969213	17.7041319	14.32729676
RNF144B	106.4443293	22.82505623	24.62058943	22.74671237
RNF145	716.0620574	568.3071938	371.7703416	901.7183736
RNF146	234.7818297	168.6485443	111.4256351	160.5820152
RNF148	9.153891837	10.92375384	11.06546276	10.58300644
RNF149	181.1544011	420.2361351	353.6284178	521.93446
RNF150	24.37657667	28.14693329	27.53110334	23.17584844
RNF151	41.21583016	39.16552071	47.34385397	38.18835507
RNF152	9.25289731	10.38478205	10.70154004	9.127328975
RNF157	28.56352157	110.2096943	171.9849289	25.07426078
RNF157-AS1	12.49970048	15.37750191	20.90109267	11.89065313
RNF165	12.88811389	14.68305201	14.12764953	11.45196119
RNF166	139.473121	333.5468794	389.4173495	551.5631579
RNF167	290.3000323	382.5306982	410.2267078	545.9979587
RNF168	57.95948562	65.249639	67.08649218	87.99621786
RNF169	375.0035901	323.6290535	347.4605386	334.6986286
RNF17	10.88185186	11.34253268	11.59392788	10.82837637
RNF170	136.2814195	91.29220593	87.09977301	79.55583866
RNF175	27.19192597	40.18622358	20.44983395	25.85727799
RNF180	8.841976096	9.747861657	11.08495745	8.471716392
RNF181	1641.573665	1043.115194	1143.404408	1346.461303
RNF182	10.64327641	21.43573715	16.06052888	19.74822833
RNF183	36.83580852	43.75560785	44.27428105	27.42075161
RNF186	29.63679529	28.95007765	29.66311468	28.91353569
RNF187	181.4068526	173.1537611	195.6066876	215.857792
RNF19A	712.3905682	1174.968845	1086.823104	2010.798115
RNF19B	153.0885604	111.8237309	132.1312388	552.2386203
RNF2	225.7517383	136.3896758	133.2878481	120.1323213
RNF20	543.6925641	615.8207964	477.9569797	408.2554776
RNF207	22.80649484	65.54516571	47.45450086	41.21193105
RNF208	25.98711748	25.35725941	27.22267421	27.23080367
RNF212	47.90363699	50.37729814	54.70443745	50.56474456
RNF213	99.96365052	221.9568491	331.4073047	169.6900379
RNF214	101.062674	184.1894417	150.865774	147.4778295
RNF215	28.54373407	28.05464112	29.14479976	24.56439502
RNF216	117.9490724	114.0111192	114.3384194	152.72819
RNF217	15.00391483	14.37033644	15.73553884	14.49045821
RNF219	411.2839309	338.9225073	227.8165462	294.4037535
RNF220	248.840467	299.0437466	318.1978478	470.8574436
RNF24	34.30172018	35.42760459	35.21741865	66.51340515
RNF25	80.10926974	55.92439166	47.86585329	93.62423795
RNF26	49.58565134	54.88188662	63.19912775	59.94906545
RNF31	87.95245713	113.273264	128.3860093	180.4545057
RNF32	16.26311463	13.80554042	13.75134358	14.3033841
RNF34	652.6155726	1107.697777	810.5402999	775.5252971
RNF38	402.2738226	409.9838354	409.5522988	447.1544388
RNF39	26.08105685	28.93774436	33.65811043	22.34136673
RNF4	629.5321739	1069.775582	1032.491407	758.867553
RNF40	65.58461869	72.37016082	83.57371702	91.75686643
RNF41	147.7414192	106.8699988	94.98846684	90.17319099
RNF43	27.66800283	33.47749746	33.06664026	37.65414358
RNF44	478.1492804	810.9256503	709.0829972	932.519185
RNF6	489.4876109	562.2350644	474.1201414	457.008575
RNF7	389.8160254	269.771336	246.1695008	353.1068129
RNF8	99.27342012	79.78171091	73.91544167	79.0389126
RNFT1	99.03239752	136.4833801	82.35438872	76.48065898
RNFT2	90.62229443	42.56563022	41.23828235	38.0101195
RNGTT	459.2751207	130.4056376	109.9381618	115.577716
RNH1	178.685116	295.1247896	299.0928982	165.2384817
RNLS	29.34055742	27.04855333	29.28298719	26.14194591
RNMT	58.37994831	51.70937318	48.8340987	64.90074721
RNMTL1	300.7922602	196.0124019	278.5755355	301.0736093
